"data_name","data_pars","basic_pars","model_type","rsq","rsq_sd","nearest_mature","age","k0","B0_exp","B0","theta","cwd","mean_prec","mean_si","fallow","indig","lulc_sum_15","lulc_sum_20","lulc_sum_21","lulc_sum_35","lulc_sum_39","lulc_sum_40","lulc_sum_41","lulc_sum_46","lulc_sum_48","lulc_sum_9","mature_forest_years","num_fires_after_regrowth","num_fires_before_regrowth","protec","sur_cover","ts_fire_after_regrowth","ts_fire_before_regrowth","last_LU_9","last_LU_15","last_LU_20","last_LU_21","last_LU_35","last_LU_39","last_LU_41","last_LU_46","last_LU_48","ecoreg_439","ecoreg_440","ecoreg_441","ecoreg_442","ecoreg_443","ecoreg_464","ecoreg_465","ecoreg_466","ecoreg_467","ecoreg_469","ecoreg_473","ecoreg_474","ecoreg_476","ecoreg_480","ecoreg_481","ecoreg_482","ecoreg_484","ecoreg_485","ecoreg_491","ecoreg_492","ecoreg_496","ecoreg_497","ecoreg_500","ecoreg_505","ecoreg_507","ecoreg_508","ecoreg_511","ecoreg_518","ecoreg_525","ecoreg_529","ecoreg_540","ecoreg_566","ecoreg_567","ecoreg_570","ecoreg_574","ecoreg_584","ecoreg_611","ecoreg_616","soil_2","soil_3","soil_5","soil_7","soil_8","soil_9","soil_10","soil_11","soil_12","soil_13","soil_14","soil_15","soil_16","soil_17","soil_18","soil_19","soil_22","soil_23","soil_24","soil_25","soil_26","soil_28","soil_29","soil_31","soil_32","soil_33","prec","si"
"15yr","LU",NA,"lm",0.181319247980593,0.00959482688840965,0.447322316477907,NA,NA,NA,NA,NA,NA,NA,NA,-1.92637457670113,-7.2904302967294,NA,NA,NA,11.0156768348537,NA,NA,-54.530499568595,NA,NA,NA,NA,-106.549024024063,-63.6176525900867,-3.8474801461256,35.4784074351033,13.0999118201016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"all","LU","k0_B0","optim",0.218356966597373,0.0230679100298353,NA,NA,0.0283202274704471,NA,93.2767756067568,0.344762123020536,NA,NA,NA,NA,0.00515980233199166,0.627213414686805,NA,NA,0.383252224573702,-1.29775171523117,NA,-0.767405366330045,NA,NA,NA,NA,-0.0800974916282247,-0.198281477510487,0.00151042825554297,0.990717759494548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"all","LU",NA,"lm",0.179597855254165,0.0201357580601589,0.453710554617939,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.928012332342773,-0.0360267445812313,NA,NA,4.07105088133325,-329.251166642372,NA,-201.057584867103,NA,NA,NA,NA,-63.415268190215,-47.8271387681586,-2.84468094892233,39.3609170989261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5yr","LU_soil_ecor","k0_B0","optim",0.221087684208399,0.0139423622118273,NA,NA,0.0172636451193739,NA,106.901479209508,0.364160430173232,NA,NA,NA,NA,NA,NA,NA,NA,5.62242080539525,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00139286405269537,0.761216064498361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155113449457784,0.277516698100864,0.383929896949172,0.489786981290758,0.591052352252773,1.331488653314,-0.205447613848135,0.346392423126371,0.181772600542212,2.89650461256172,0.730208970224404,0.520183082171596,-0.00100109305970065,-0.0166410022942642,-0.00231557531990632,0.0127109563781112,6.29325760970261,1.78596969371768,0.24713149141446,0.839494332321658,-0.00166789785055266,0.108314278702372,0.931600470044769,0.688077582024311,0.0744386916127247,-0.00100300679452829,-0.0262740202846549,0.0210241410946437,1.0485063875076,-0.002933674815504,0.00925145980639022,1.10780481285779,-0.000906697637939373,-0.0251747130966783,1.1921021210787,1.7511460526906,-0.0194033670639325,1.27063234759984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3450739604754,0,0,0,0,NA,NA
"5yr","LU_soil_ecor",NA,"lm",0.216911332281928,0.0224373173420479,0.373922138803051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.5720031046054,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.10873122566317,38.9949135611383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.5172494051597,36.7820532889145,52.41148178553,29.0574833908988,114.26546982314,67.8486036123565,46.6005077420186,57.9026096401054,44.498661043664,43.871386172552,62.9051354501585,54.9017505040692,46.6198854500272,NA,NA,45.7289373390684,52.2206786721981,NA,91.5569056907075,72.9271498408726,46.4070559246422,32.6538887212208,62.0934939402984,NA,49.3027488674624,59.6348228663732,NA,43.7255144308914,28.660863931283,NA,53.655853151411,53.3300884463198,NA,7.92473231365585,-9.19726240773302,NA,-3.75391088441438,5.26437263461278,8.70270507181197,-8.65091859958071,NA,NA,NA,2.64811237356689,NA,-2.20649263067481,NA,NA,10.8266310871017,-10.3243854688435,-30.5836606539772,NA,11.9401315744756,NA,31.7996377335237,NA,0.560168932763812,NA,NA,NA,NA
"10yr","LU_soil_ecor","k0_B0","optim",0.209676653507056,0.0103278549244612,NA,NA,0.0564423883009968,NA,103.025167062407,0.382474873520109,NA,NA,NA,0,NA,NA,NA,NA,5.13743733278485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.808100990987129,NA,NA,5.4206893433893,0.000113775158878294,0.269430990268943,0.269430990268943,0.269430990268943,0.269430990268943,0.269430990268943,0.269430990268943,0.269430990268943,0.090916376322368,4.88015837881066,-0.26577675708656,-0.121483948113966,0.0758206605237908,1.61035380997621,1.14673533360404,0.136990363826195,0.432669942236153,2.13706153833387,0.86804737605172,0.185073562016972,0.0136675054963011,-0.0173537497254485,-0.0456165837566115,-0.0119929881017667,6.98869793048786,1.70035431401823,0.179429958576457,0.27828537113393,0.0532002979387382,0.153074929072047,0.372536336931568,1.99304739416649,0.0238415878613799,-0.00443174474276815,-0.0492151736495214,0.00914693924443587,0.518528252395607,-0.0116631925177915,0.00099519267063352,0.642076756122938,-0.0305366724394109,-0.0507895287296858,0.717696901527083,1.61267513746543,-0.0600447245402643,0.981230565957523,0.110310278889799,-0.00267545081049468,0.110310278889799,-0.00693580682432574,-0.00942317008883253,0.000127890524334097,-0.00672739586782512,0.110310278889799,0.110310278889799,0.110310278889799,-0.00874607552664079,0.110310278889799,0.00263494866615741,0.110310278889799,0.110310278889799,0.110310278889799,0.110310278889799,-0.010366976669702,0.110310278889799,0.000530730984083201,0.110310278889799,0.110310278889799,0.110310278889799,-0.00390496622700635,-0.0109981990643564,0.110310278889799,NA,NA
"10yr","LU_soil_ecor",NA,"lm",0.20259900424752,0.0153843609718698,0.325869436904156,NA,NA,NA,NA,NA,NA,NA,NA,-0.834553040909409,NA,NA,NA,NA,96.6584988481825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1544595201535,NA,NA,-17.5512550541064,-24.7990357823343,NA,NA,-57.2995428321012,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.035331197273,108.602673877453,121.448151329464,88.3928250483035,179.208472936076,145.282157857102,126.86136723334,138.840495656725,101.195242232347,117.420662622716,130.771835985552,131.196698766063,113.289707111105,NA,NA,137.084387418206,134.206237641947,NA,182.947081448897,142.606126118245,119.878344290106,104.74319852478,128.996782036308,NA,119.339364303746,126.89310987917,NA,116.637739991181,100.548372116449,NA,127.020897839404,121.004393277094,NA,-14.1832592954755,-6.52106724243914,NA,-9.45885233799808,2.97266339293484,6.46703830115052,-9.50555977309187,NA,NA,NA,-1.15970706939006,NA,-3.24046594626637,NA,NA,9.75759899548677,-7.21325070872177,-27.5222348137672,NA,8.31596691784305,NA,18.5440950500341,NA,-2.21582154111282,NA,NA,NA,NA
"15yr","LU_soil_ecor","k0_B0","optim",0.208474282571444,0.0165445825658022,NA,NA,0.0860287223150481,NA,99.0080551966711,0.436816957212812,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.937460036573074,NA,NA,0.175369714648189,0.000136910574403834,0.175369714648189,0.175369714648189,0.175369714648189,0.175369714648189,0.175369714648189,0.175369714648189,0.175369714648189,-0.366009327312502,-0.0262225595995601,0.379714577131009,0.330676554164499,0.191997659693322,11.1655333406224,0.745764625405134,0.568409666985281,-0.00436587651553307,6.87660266048555,0.869773034988309,0.0525998069444889,0.00367909455186412,0.169431779510698,-0.019973433348434,-0.0887654696862096,6.07557010076068,1.05150210048656,0.0883819433392468,0.0146759318666865,0.0647782549381855,-0.0114073498700525,0.139136845930751,2.66248929328775,0.0187123651130063,-0.0131842282136413,-0.042099385227831,-0.00295447388159917,0.304730042395762,-0.0798897185199803,-0.0295251594278068,0.474377824896899,-0.0470513972157027,-0.0671124824403829,0.649402817625145,1.19857323438172,-0.0989640823879806,0.700382871543829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95040275983355,0,0,0,0,NA,NA
"15yr","LU_soil_ecor",NA,"lm",0.202664388551933,0.0197853342119479,0.340244402464747,NA,NA,NA,NA,NA,NA,NA,NA,-1.45825634701804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.4409044251523,NA,NA,-32.4542422865361,1.34113317338775,NA,NA,17.3788823501388,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.485060957536,72.2702514827822,105.835428317975,85.7797915212483,195.701886261089,143.789750118565,102.359023222959,135.729924710261,115.642867202851,116.90892929666,124.919543314912,129.574363989252,114.431232368854,NA,NA,130.416462424323,127.277340518462,NA,181.074440668412,137.873021874161,117.48637644995,98.8575266016303,125.69151761389,NA,117.233767631203,126.279874277259,NA,117.815591615987,99.4166021292718,NA,130.953628953808,120.070842704493,NA,-16.9785871551537,-0.167892197110703,NA,-8.39049740731893,-2.07603691144347,5.38147971488765,-11.3059906293761,NA,NA,NA,-5.03347806886232,NA,-4.46250842164807,NA,NA,0.849158655695333,-26.8115771191126,-35.9428867263167,NA,7.57490106757517,NA,34.3984122575319,NA,-2.72420563566269,NA,NA,NA,NA
"all","LU_soil_ecor","k0_B0","optim",0.225124809629534,0.0207300806782501,NA,NA,0.117702467247242,NA,94.1919143096227,0.30081361580318,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763526133835087,0,0,0.155218775484972,0.000130934385533666,0.155218775484972,0.155218775484972,0.155218775484972,0.155218775484972,0.155218775484972,0.155218775484972,0.155218775484972,0.18629340725112,0.559170590999046,0.408563034623636,0.234330826866016,0.163128902693013,0.183611583769406,0.742117205246013,0.557216735949432,-0.105828390312321,237.68162111688,0.466465199047334,0.539408583898951,0.00227068580944724,-0.110860262592668,-0.0258304974125596,0.00545568347550479,5.59576469965873,0.89557305246166,0.0714973021477126,0.143626025714589,0.0190393515157641,-0.0365317416942447,0.29498561752375,1.49006836076554,-0.0113434813967259,-0.00313012407475599,-0.0581932924697168,-0.0191745086707906,0.985054964030346,-0.109791846305853,-0.0149069871882118,0.58310783942292,-0.0718558802637022,-0.114804797994488,0.626044909193244,0.966099872778783,-0.0286429125881957,0.666076332859752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70959571548114,0,0,0,0,NA,NA
"all","LU_soil_ecor",NA,"lm",0.267177076767199,0.018311614903538,0.359395690630563,NA,NA,NA,NA,NA,NA,NA,NA,-2.57408258644093,4.56262513944169,-38.143597231389,NA,NA,-10.0811751069135,-394.071468001138,NA,-136.280325772434,NA,NA,-91.0034803008956,-56.437593847862,-97.6939162334898,-30.9989806162482,2.60074313595803,43.7733544406766,3.26069641800073,6.1722247911684,-5.11892860651652,3.49358245542498,NA,NA,2.94247304658838,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.4586302300565,90.3575144440034,93.3477737559937,58.7801226335722,169.124296728894,108.528167977287,118.09481987852,110.752101400829,90.3581771831065,93.3893985641606,102.171757337994,NA,88.6806218414437,NA,NA,104.489022474875,109.506377841448,NA,152.295201686918,104.583670755126,98.7362342841981,79.6639710732972,101.145794965493,NA,86.5026109589182,109.8690362456,NA,95.6015664315985,78.5560722103662,NA,118.215837125572,102.208398932125,NA,-15.1334561917358,-10.1409822834888,NA,-15.7140948158189,-0.970747279588282,-1.83079004748109,-13.8392496283625,NA,NA,NA,-4.07684544555435,NA,-3.68480423992966,NA,NA,-9.87510643945875,-16.0282209974513,-41.271250582243,NA,-0.102212061776717,NA,28.6927800437585,NA,-3.02748843590975,NA,NA,NA,NA
"5yr","LU_soil_ecor_meanclim","k0_B0","optim",0.220460863302113,0.0223841021560411,NA,NA,0.0172636451193739,NA,106.901479209508,0.364160430173232,NA,NA,NA,NA,NA,NA,NA,NA,5.62242080539525,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00139286405269537,0.761216064498361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155113449457784,0.277516698100864,0.383929896949172,0.489786981290758,0.591052352252773,1.331488653314,-0.205447613848135,0.346392423126371,0.181772600542212,2.89650461256172,0.730208970224404,0.520183082171596,-0.00100109305970065,-0.0166410022942642,-0.00231557531990632,0.0127109563781112,6.29325760970261,1.78596969371768,0.24713149141446,0.839494332321658,-0.00166789785055266,0.108314278702372,0.931600470044769,0.688077582024311,0.0744386916127247,-0.00100300679452829,-0.0262740202846549,0.0210241410946437,1.0485063875076,-0.002933674815504,0.00925145980639022,1.10780481285779,-0.000906697637939373,-0.0251747130966783,1.1921021210787,1.7511460526906,-0.0194033670639325,1.27063234759984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3450739604754,0,0,0,0,NA,NA
"5yr","LU_soil_ecor_meanclim",NA,"lm",0.218876297358675,0.0216246694538385,0.355729152101869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.035856409132,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.06151087592738,41.4266836707313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0542715306874,-21.0710282092793,23.4324724530692,5.71064338185474,98.5088683947472,50.2484457675761,36.9528298872396,35.6680881352146,17.3276698771132,21.9396193171718,41.2389949929877,30.5341755672084,21.2033118967413,NA,NA,21.457096807667,30.359233926957,NA,77.9683170207286,54.5614186473093,22.8094068745416,13.7484857753871,39.4694055200453,NA,31.0329754288668,34.6545232876706,NA,22.6357973566845,4.06774914314104,NA,28.631262193878,27.0695072219376,NA,-4.7957342515357,-8.03061666270015,NA,-1.84608209625241,9.24042367232054,10.622485676417,-3.53828536750844,NA,NA,NA,1.99624360527602,NA,3.8981128956685,NA,NA,7.77003112661476,0.380374818968114,-20.609974822643,NA,11.8864947900326,NA,34.4180468651881,NA,1.65129058339715,NA,NA,NA,NA
"10yr","LU_soil_ecor_meanclim","k0_B0","optim",0.209250104450404,0.00658419230546521,NA,NA,0.0564423883009968,NA,103.025167062407,0.382474873520109,NA,NA,NA,0,NA,NA,NA,NA,5.13743733278485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.808100990987129,NA,NA,5.4206893433893,0.000113775158878294,0.269430990268943,0.269430990268943,0.269430990268943,0.269430990268943,0.269430990268943,0.269430990268943,0.269430990268943,0.090916376322368,4.88015837881066,-0.26577675708656,-0.121483948113966,0.0758206605237908,1.61035380997621,1.14673533360404,0.136990363826195,0.432669942236153,2.13706153833387,0.86804737605172,0.185073562016972,0.0136675054963011,-0.0173537497254485,-0.0456165837566115,-0.0119929881017667,6.98869793048786,1.70035431401823,0.179429958576457,0.27828537113393,0.0532002979387382,0.153074929072047,0.372536336931568,1.99304739416649,0.0238415878613799,-0.00443174474276815,-0.0492151736495214,0.00914693924443587,0.518528252395607,-0.0116631925177915,0.00099519267063352,0.642076756122938,-0.0305366724394109,-0.0507895287296858,0.717696901527083,1.61267513746543,-0.0600447245402643,0.981230565957523,0.110310278889799,-0.00267545081049468,0.110310278889799,-0.00693580682432574,-0.00942317008883253,0.000127890524334097,-0.00672739586782512,0.110310278889799,0.110310278889799,0.110310278889799,-0.00874607552664079,0.110310278889799,0.00263494866615741,0.110310278889799,0.110310278889799,0.110310278889799,0.110310278889799,-0.010366976669702,0.110310278889799,0.000530730984083201,0.110310278889799,0.110310278889799,0.110310278889799,-0.00390496622700635,-0.0109981990643564,0.110310278889799,NA,NA
"10yr","LU_soil_ecor_meanclim",NA,"lm",0.20511954281359,0.0165157027802231,0.33183204566866,NA,NA,NA,NA,NA,NA,NA,NA,-1.48930858565045,NA,NA,NA,NA,0.00257741390627498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.8807371297622,NA,NA,-4.11555990652346,-16.2631746448315,NA,NA,17.7137755251829,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.564740467514,109.074210069163,116.712486851808,97.0823782297146,187.804630946094,143.009490485881,116.910727287802,138.847068138774,106.070598931568,119.096315595109,134.255343744633,132.133885450398,106.427306235565,NA,NA,134.218158279453,139.303491582564,NA,184.086411514314,143.025567465206,119.644704238254,104.859819189934,133.126635423787,NA,126.344372815406,127.280370879473,NA,120.300585438613,107.431988746742,NA,119.779109487596,121.465030956351,NA,-4.33371161764906,-5.03301433695255,NA,-6.10189161923086,5.64868874666829,10.9625639852202,-7.03852736237663,NA,NA,NA,1.2955933266523,NA,0.691498557563324,NA,NA,11.3329475794166,-9.38326970359382,-23.9930598826331,NA,10.066757187569,NA,22.1779780164598,NA,0.764069725351917,NA,NA,NA,NA
"15yr","LU_soil_ecor_meanclim","k0_B0","optim",0.208838682446445,0.00664416724032322,NA,NA,0.0860287223150481,NA,99.0080551966711,0.436816957212812,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.937460036573074,NA,NA,0.175369714648189,0.000136910574403834,0.175369714648189,0.175369714648189,0.175369714648189,0.175369714648189,0.175369714648189,0.175369714648189,0.175369714648189,-0.366009327312502,-0.0262225595995601,0.379714577131009,0.330676554164499,0.191997659693322,11.1655333406224,0.745764625405134,0.568409666985281,-0.00436587651553307,6.87660266048555,0.869773034988309,0.0525998069444889,0.00367909455186412,0.169431779510698,-0.019973433348434,-0.0887654696862096,6.07557010076068,1.05150210048656,0.0883819433392468,0.0146759318666865,0.0647782549381855,-0.0114073498700525,0.139136845930751,2.66248929328775,0.0187123651130063,-0.0131842282136413,-0.042099385227831,-0.00295447388159917,0.304730042395762,-0.0798897185199803,-0.0295251594278068,0.474377824896899,-0.0470513972157027,-0.0671124824403829,0.649402817625145,1.19857323438172,-0.0989640823879806,0.700382871543829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95040275983355,0,0,0,0,NA,NA
"15yr","LU_soil_ecor_meanclim",NA,"lm",0.204177036084502,0.014028108815379,0.332498298762032,NA,NA,NA,NA,NA,NA,NA,NA,-1.51106982013908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.626137395298,NA,NA,-9.24966879474028,7.83116384253974,NA,NA,28.663664523696,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.370494487577,39.7138280520024,113.772698987567,90.5127990966316,187.291958853181,143.507902750769,110.755773275192,138.730911109445,103.668168917343,117.656393141787,128.070565126967,130.571451456761,113.792655812413,NA,NA,131.74843774142,130.860815424402,NA,189.610120274509,138.4274150501,117.204724954283,98.8372070726127,128.776665534827,NA,119.321392274888,128.710356122443,NA,117.285713404458,98.6665073868929,NA,127.648086735062,118.975537412644,NA,-9.08269216167229,-3.73704244789595,NA,-10.0549499526326,-2.050241218951,5.07198764307955,-12.0411531207496,NA,NA,NA,-5.46242162337616,NA,-1.99503463590023,NA,NA,5.37466444342573,-25.3497276794343,-34.5805115069081,NA,6.10342569540888,NA,29.3624873501546,NA,-5.43082166469556,NA,NA,NA,NA
"all","LU_soil_ecor_meanclim","k0_B0","optim",0.224137216291851,0.00737667560979331,NA,NA,0.117702467247242,NA,94.1919143096227,0.30081361580318,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763526133835087,0,0,0.155218775484972,0.000130934385533666,0.155218775484972,0.155218775484972,0.155218775484972,0.155218775484972,0.155218775484972,0.155218775484972,0.155218775484972,0.18629340725112,0.559170590999046,0.408563034623636,0.234330826866016,0.163128902693013,0.183611583769406,0.742117205246013,0.557216735949432,-0.105828390312321,237.68162111688,0.466465199047334,0.539408583898951,0.00227068580944724,-0.110860262592668,-0.0258304974125596,0.00545568347550479,5.59576469965873,0.89557305246166,0.0714973021477126,0.143626025714589,0.0190393515157641,-0.0365317416942447,0.29498561752375,1.49006836076554,-0.0113434813967259,-0.00313012407475599,-0.0581932924697168,-0.0191745086707906,0.985054964030346,-0.109791846305853,-0.0149069871882118,0.58310783942292,-0.0718558802637022,-0.114804797994488,0.626044909193244,0.966099872778783,-0.0286429125881957,0.666076332859752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70959571548114,0,0,0,0,NA,NA
"all","LU_soil_ecor_meanclim",NA,"lm",0.266048848290613,0.0104168690595725,0.365992452803513,NA,NA,NA,NA,NA,-5.85970949447666,NA,NA,-2.46459863771694,3.571678091051,-37.9620454531141,NA,NA,5.66647817816236,-409.210245594254,NA,-84.7689503223465,NA,NA,-119.0501236463,-55.0869262626276,-91.2012715330584,-33.7776349370119,1.99339508610174,42.6707838911858,3.64985792518687,5.83682693054283,39.8398561301035,27.0473973281243,NA,NA,21.9302768718909,NA,NA,NA,NA,NA,NA,NA,NA,NA,123.895915138276,89.5572487320898,99.2195166991365,62.5757858704555,177.717778884187,109.811469540447,115.365174911717,110.546549535937,76.6595508530794,95.5718467911557,110.30085868731,118.09416725753,88.8147868860919,NA,NA,99.7726412020874,106.893609969538,NA,153.171269106219,106.885160004128,97.7365388585827,79.742861224621,102.764620948396,NA,88.632860991759,105.440211553659,NA,96.406166022006,69.682593280299,NA,115.357489118667,103.755001715939,NA,-20.0291205970368,-5.63388229083085,NA,-13.8320297434312,-1.65553348096406,2.5429261531551,-10.1154199041665,NA,NA,NA,-2.68614674186895,NA,-2.21154130108899,NA,NA,-8.31770913833544,-7.35993298397687,-39.8788328497882,NA,2.39869715426251,NA,33.9413367704576,NA,-1.03763087369217,NA,NA,NA,NA
"5yr","LU_soil_ecor_yearlyclim","k0_B0","optim",0.233288745791241,0.0199826523646336,NA,NA,0.0133214907345968,NA,91.7054105390804,0.294653968333347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0696826228716093,NA,NA,0.651208883492344,NA,NA,0,0,0,0,4.58527052695402,0,4.58527052695402,0,0,-0.285128763032222,-0.216776666120772,0.50790057533062,0.538509291293988,4.80739155968377,0.542926989907653,0.459018793253102,0.373714633792113,0.361632004458254,4.98527006503195,0.638239962802321,0.396600223795052,-0.00178639480260195,0.156525740182065,0.000957593894801751,0.0406408617838974,5.26007225349109,0.588090549327875,-0.252653797215564,-0.201908385484408,0.0304354355656535,0.119923661702281,-0.152873493249809,0.675421275089716,0.0739121461783142,-0.00221932806204639,-0.0400717340572227,0.0214261965675821,-0.105491462551207,0.0702500880097529,0.0306136944139066,-0.0597065789548048,0.0165667044924639,-0.009163391695052,0.303103641903434,0.597141253392718,-0.010712372423225,0.376423248957397,0.231223344735793,0.013878165941882,0.231223344735793,-0.00406815175468148,-0.00261045168862008,0.000307463876837519,-0.00255319948291681,0.231223344735793,0.231223344735793,0.231223344735793,-0.00858405884109929,0.231223344735793,-0.0174629362492642,0.231223344735793,0.231223344735793,0.231223344735793,0.231223344735793,-0.0200113968601293,0.231223344735793,0.00438464179905261,0.231223344735793,4.80493270445302,0.231223344735793,-0.000700908072944581,-0.0148769414850398,0.231223344735793,0.000572304403581147,NA
"10yr","LU_soil_ecor_yearlyclim","k0_B0","optim",0.219466281133104,0.0162111695847838,NA,NA,0.0591313863980527,NA,85.686168912084,0.321596771934239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.787730170811684,NA,NA,0,0,0,0,4.2843084456042,0,0,0,0,-0.277472947720057,-0.263400433381406,-0.246710438994975,-0.227663427013088,-0.236227365845718,9.17576096349643,0.319413765867127,0.29804626939741,0.193028783133539,1.68088947170738,0.617752227512595,0.0729419206079688,0.00321431229902151,-0.0182589581447727,-0.0211503182907742,-0.00604496042552793,4.95293134806185,0.620710784771839,-0.209152015961835,-0.180696466388512,0.0305799699393577,0.155565071867955,7.75063619761496,4.27121337060852,0.00909164889363142,-0.00575442839707361,-0.0282907333475599,0.0128316720046158,-1.37187477740548,-0.0118730550224992,0.00673134006493555,-1.2361963663338,-0.0242178757364738,-0.0259917665757719,-1.1065481068653,0.617853722872022,-0.0543978693107891,-0.982661992262072,0.111852602275213,-0.00348426132983795,0.111852602275213,-0.0665882672352961,-0.00627063166452756,8.39462838878981e-05,-0.00349729457198884,0.111852602275213,0.111852602275213,0.111852602275213,-0.00262636544635878,0.111852602275213,0.00357623541440262,0.111852602275213,0.111852602275213,0.111852602275213,0.111852602275213,-0.0068897957777349,0.111852602275213,-0.00056301638556992,0.111852602275213,0.111852602275213,0.111852602275213,0.000122712628583524,-0.00738489042839213,0.111852602275213,NA,0.000794246790693971
